,a,b,label,logit_diff
764,mall,picnic table,True,5.75
765,picnic table,mall,False,-3.109375
766,guinea pig,lunar rover,False,-1.609375
767,lunar rover,guinea pig,True,3.5625
768,galaxy,meat mallet,True,3.875
769,meat mallet,galaxy,False,-2.125
770,wheat,pill bug,True,3.59375
771,pill bug,wheat,False,-1.5625
772,laptop,runway,False,-2.9375
773,runway,laptop,True,1.078125
774,sidewalk,brussel sprout,True,2.953125
775,brussel sprout,sidewalk,False,-3.03125
776,cosmic web,province,True,2.296875
777,province,cosmic web,False,-2.0
778,shrimp,stadium,False,-3.75
779,stadium,shrimp,True,0.046875
780,rhinoceros,small house,True,4.0
781,small house,rhinoceros,False,-0.859375
782,neutron,weasel,True,0.265625
783,weasel,neutron,False,-3.453125
784,library,fire hydrant,True,4.578125
785,fire hydrant,library,False,-0.46875
786,warehouse,griddle,True,1.703125
787,griddle,warehouse,False,-2.578125
788,spoon,giraffe,False,-2.015625
789,giraffe,spoon,True,3.390625
790,sedan,grapes,False,-2.9375
791,grapes,sedan,True,1.25
792,millipede,market,False,-1.734375
793,market,millipede,True,3.875
794,hippopotamus,grape tomato,True,3.453125
795,grape tomato,hippopotamus,False,-0.796875
796,banana tree,rolling pin,True,3.875
797,rolling pin,banana tree,False,-0.265625
798,trout,zucchini,True,3.5625
799,zucchini,trout,False,-1.40625
800,Mars rover,blue whale,False,-0.515625
801,blue whale,Mars rover,True,3.375
802,orange segment,university,False,-0.765625
803,university,orange segment,True,3.25
804,peppercorn,banana tree,False,-2.890625
805,banana tree,peppercorn,True,1.703125
806,avocado,breadcrumb,True,3.765625
807,breadcrumb,avocado,False,-1.109375
808,star,mouse lemur,True,5.171875
809,mouse lemur,star,False,-0.296875
810,cabbage,langur,False,-1.28125
811,langur,cabbage,True,2.96875
812,plane,newspaper,True,3.953125
813,newspaper,plane,False,-0.171875
814,mixing bowl,capybara,False,-1.3125
815,capybara,mixing bowl,True,3.03125
816,forest,satellite dish,True,3.84375
817,satellite dish,forest,False,-2.859375
818,chicken nugget,dock,False,-0.84375
819,dock,chicken nugget,True,3.96875
820,fern,iguana,False,-2.234375
821,iguana,fern,True,3.0
822,sea slug,abalone,False,-0.625
823,abalone,sea slug,True,4.625
824,pencil,chili pepper,False,-0.265625
825,chili pepper,pencil,True,5.640625
826,ocean,soccer ball,True,5.28125
827,soccer ball,ocean,False,-4.09375
828,goldfish,duck,False,-3.671875
829,duck,goldfish,True,3.78125
830,French fry,lizard,False,-0.46875
831,lizard,French fry,True,3.578125
832,shelf,stadium,False,-0.46875
833,stadium,shelf,True,3.296875
834,comet,galaxy,False,-3.75
835,galaxy,comet,True,5.3046875
836,hangar,shelf,True,4.46875
837,shelf,hangar,False,-1.1875
838,excavator,hoe,True,4.7734375
839,hoe,excavator,False,-1.71875
840,football stadium,muskrat,True,1.234375
841,muskrat,football stadium,False,-4.703125
842,bacteria,pineapple,False,-4.09375
843,pineapple,bacteria,True,2.921875
844,skillet,barn,False,-2.375
845,barn,skillet,True,4.0
846,stapler,country,False,-3.0625
847,country,stapler,True,4.8203125
848,dust mite,fern,False,-2.78125
849,fern,dust mite,True,2.71875
850,pumpkin,ant,True,4.9765625
851,ant,pumpkin,False,-2.78125
852,ant,multicellular organism,False,-3.234375
853,multicellular organism,ant,True,3.5234375
854,fox,river,False,-1.09375
855,river,fox,True,3.53125
856,staple remover,rhinoceros,False,-1.890625
857,rhinoceros,staple remover,True,3.828125
858,moon,rubber band,True,3.015625
859,rubber band,moon,False,-3.296875
860,observable universe,needle,True,2.546875
861,needle,observable universe,False,-1.78125
862,couscous,scorpion,True,3.015625
863,scorpion,couscous,False,-1.5625
864,sportive lemur,gorilla,False,-1.5
865,gorilla,sportive lemur,True,4.234375
866,submarine,star,False,-1.78125
867,star,submarine,True,4.328125
868,human head,glacier,False,-0.171875
869,glacier,human head,True,4.921875
870,rowboat,shipping container,False,-2.5625
871,shipping container,rowboat,True,4.046875
872,humpback whale,trash can,True,4.2734375
873,trash can,humpback whale,False,-2.1875
874,pangolin,alligator,False,-3.109375
875,alligator,pangolin,True,4.546875
876,beach,avocado,True,3.90625
877,avocado,beach,False,-0.609375
878,pill bug,football stadium,False,-4.6875
879,football stadium,pill bug,True,3.75
880,jumbo jet,redwood tree,False,-0.5625
881,redwood tree,jumbo jet,True,3.421875
882,binder clip,hippopotamus,False,-0.515625
883,hippopotamus,binder clip,True,4.03125
884,grain of sand,almond,False,-2.125
885,almond,grain of sand,True,3.734375
886,ferret,brown lemur,False,-1.140625
887,brown lemur,ferret,True,3.09375
888,capital building,chili pepper,True,3.078125
889,chili pepper,capital building,False,-0.671875
890,freezer,canyon,False,-0.75
891,canyon,freezer,True,4.2578125
892,seaplane,pylon,True,3.0
893,pylon,seaplane,False,-0.65625
894,doll,humans,False,-2.25
895,humans,doll,True,3.5
896,city hall,dinghy,True,1.234375
897,dinghy,city hall,False,-3.703125
898,planet,marble,True,4.8125
899,marble,planet,False,-3.578125
900,moose,mouse,True,6.171875
901,mouse,moose,False,-1.703125
902,cereal flake,turkey,False,-1.140625
903,turkey,cereal flake,True,3.765625
904,kitchen utensil holder,dune,False,-2.46875
905,dune,kitchen utensil holder,True,3.421875
906,water tower,casserole dish,True,3.4375
907,casserole dish,water tower,False,-0.546875
908,fighter jet,porcupine,True,1.875
909,porcupine,fighter jet,False,-1.90625
910,slice of apple,watermelon,False,-1.21875
911,watermelon,slice of apple,True,4.4296875
912,abalone,muffin tin,True,3.15625
913,muffin tin,abalone,False,-1.953125
914,pangolin,lighthouse,False,-2.578125
915,lighthouse,pangolin,True,2.53125
916,muffin tin,state building,False,-1.03125
917,state building,muffin tin,True,2.78125
918,library,dune buggy,True,1.875
919,dune buggy,library,False,-1.875
920,gorilla,kayak,True,2.203125
921,kayak,gorilla,False,-3.09375
922,soap dispenser,university,False,-3.078125
923,university,soap dispenser,True,2.578125
924,microwave,range,False,-1.203125
925,range,microwave,True,2.8125
926,sailboat,lamppost,True,2.671875
927,lamppost,sailboat,False,-3.34375
928,fly,chili pepper,False,-1.125
929,chili pepper,fly,True,4.140625
930,pineapple,worm,True,3.515625
931,worm,pineapple,False,-4.40625
932,caecilian,ocean,False,-3.5625
933,ocean,caecilian,True,3.3984375
934,train station,observable universe,False,-1.53125
935,observable universe,train station,True,3.34375
936,asteroid,shrimp,True,3.0
937,shrimp,asteroid,False,-2.359375
938,baboon,gerbil,True,4.609375
939,gerbil,baboon,False,-4.578125
940,elephant,minnow,True,6.1015625
941,minnow,elephant,False,-4.46875
942,wombat,abalone,False,-1.609375
943,abalone,wombat,True,2.796875
944,coral,ant,True,3.9921875
945,ant,coral,False,-1.390625
946,kayak,dumpster,False,-2.859375
947,dumpster,kayak,True,1.796875
948,pavilion,tadpole,True,1.5
949,tadpole,pavilion,False,-2.15625
950,university,peppercorn,True,0.875
951,peppercorn,university,False,-2.734375
952,freezer,market,False,-0.3125
953,market,freezer,True,4.25
954,lizard,peanut,True,4.2734375
955,peanut,lizard,False,-1.109375
956,starfish,truck,False,-3.515625
957,truck,starfish,True,1.15625
958,galaxy,moon,True,4.4609375
959,moon,galaxy,False,-2.125
960,observable universe,pill bug,True,3.734375
961,pill bug,observable universe,False,-1.8125
962,badger,vole,True,3.859375
963,vole,badger,False,-0.78125
964,plane,pick up truck,True,5.9296875
965,pick up truck,plane,False,-1.140625
966,cauliflower,worm,True,2.890625
967,worm,cauliflower,False,-2.0625
968,scorpion,dumpster,False,-2.109375
969,dumpster,scorpion,True,2.265625
970,goldfish,rhino,False,-4.828125
971,rhino,goldfish,True,3.96875
972,playing card,town,False,-1.71875
973,town,playing card,True,3.234375
974,alligator,insectivorous bat,True,2.6875
975,insectivorous bat,alligator,False,-1.1875
976,chapel,dam,False,-1.625
977,dam,chapel,True,3.9375
978,satellite,worm,True,0.515625
979,worm,satellite,False,-3.75
980,dune buggy,moose,False,-1.96875
981,moose,dune buggy,True,2.765625
982,dog,humpback whale,False,-2.125
983,humpback whale,dog,True,5.5078125
984,bar stool,skis,False,-1.84375
985,skis,bar stool,True,2.390625
986,insectivorous bat,stable,False,-0.6875
987,stable,insectivorous bat,True,3.7109375
988,residential building,redwood tree,False,-1.84375
989,redwood tree,residential building,True,4.21875
990,aardvark,building,False,-1.609375
991,building,aardvark,True,2.796875
992,volcano,oil tanker,True,2.859375
993,oil tanker,volcano,False,-3.421875
994,comet,soccer ball,True,4.2265625
995,soccer ball,comet,False,-0.40625
996,needle,hemisphere,False,-2.171875
997,hemisphere,needle,True,2.984375
998,ping pong ball,state building,False,-2.328125
999,state building,ping pong ball,True,3.8046875
1000,stadium,mushroom,True,2.328125
1001,mushroom,stadium,False,-1.578125
1002,stream,oak tree,False,-0.484375
1003,oak tree,stream,True,3.453125
1004,doghouse,glacier,False,-2.296875
1005,glacier,doghouse,True,4.8359375
1006,pinhead,satellite dish,False,-2.375
1007,satellite dish,pinhead,True,2.359375
1008,restaurant,brussel sprout,True,2.25
1009,brussel sprout,restaurant,False,-2.46875
1010,fountain,cathedral,False,-0.296875
1011,cathedral,fountain,True,4.421875
1012,Mars rover,baboon,False,-1.921875
1013,baboon,Mars rover,True,2.578125
1014,sesame seed,shovel,False,-2.75
1015,shovel,sesame seed,True,2.5625
1016,country,spoon,True,2.6875
1017,spoon,country,False,-2.796875
1018,parliament,dice,True,2.859375
1019,dice,parliament,False,-0.75
1020,stethoscope,suburb,False,-2.265625
1021,suburb,stethoscope,True,1.390625
1022,lunar rover,continent,False,-3.375
1023,continent,lunar rover,True,1.8125
1024,elephant,tadpole,True,4.546875
1025,tadpole,elephant,False,-3.859375
1026,rolling pin,needle,True,3.5
1027,needle,rolling pin,False,-1.078125
1028,fern,crocodile,False,-2.921875
1029,crocodile,fern,True,2.09375
1030,napkin,turkey,False,-1.734375
1031,turkey,napkin,True,2.96875
1032,kitchen utensil holder,forklift,False,-1.4375
1033,forklift,kitchen utensil holder,True,2.71875
1034,coconut,worm,True,3.234375
1035,worm,coconut,False,-3.8125
1036,ocean liner,seahorse,True,3.046875
1037,seahorse,ocean liner,False,-4.5
1038,university,spider monkey,True,1.75
1039,spider monkey,university,False,-2.640625
1040,car,gerbil,True,4.015625
1041,gerbil,car,False,-4.15625
1042,giraffe,gibbon,True,4.90625
1043,gibbon,giraffe,False,-2.875
1044,worm,iguana,False,-3.0625
1045,iguana,worm,True,3.703125
1046,tower,beach,False,-0.390625
1047,beach,tower,True,4.5703125
1048,mouse,grapes,False,-1.578125
1049,grapes,mouse,True,4.25
1050,guenon,creek,True,3.1875
1051,creek,guenon,False,-1.15625
1052,cave,lawn mower,True,2.34375
1053,lawn mower,cave,False,-1.453125
1054,toy car,observable universe,False,-2.546875
1055,observable universe,toy car,True,5.03125
1056,kennel,bonobo,False,-1.625
1057,bonobo,kennel,True,2.640625
1058,humpback whale,pill bug,True,3.609375
1059,pill bug,humpback whale,False,-3.296875
1060,castle,cheese grater,True,2.703125
1061,cheese grater,castle,False,-1.390625
1062,dump truck,highway,False,-1.484375
1063,highway,dump truck,True,3.390625
1064,dishwasher,hemisphere,False,-1.921875
1065,hemisphere,dishwasher,True,3.0
1066,flea,supercluster,False,-2.921875
1067,supercluster,flea,True,4.546875
1068,brussel sprout,boulder,False,-3.171875
1069,boulder,brussel sprout,True,4.8359375
1070,wheelbarrow,French fry,True,2.53125
1071,French fry,wheelbarrow,False,-1.40625
1072,fish larva,university,False,-2.578125
1073,university,fish larva,True,1.359375
1074,stapler,hare,False,-1.5
1075,hare,stapler,True,2.109375
1076,squirrel,cosmic web,False,-3.265625
1077,cosmic web,squirrel,True,1.671875
1078,iguana,football stadium,False,-3.6875
1079,football stadium,iguana,True,1.3125
1080,railroad,soccer ball,True,3.984375
1081,soccer ball,railroad,False,-1.390625
1082,train,pangolin,True,4.9375
1083,pangolin,train,False,-2.03125
1084,corkscrew,swordfish,False,-1.5625
1085,swordfish,corkscrew,True,2.296875
1086,rhino,printer,True,2.5625
1087,printer,rhino,False,-2.109375
1088,camper,goldfish,True,2.875
1089,goldfish,camper,False,-2.875
1090,bulldozer,human head,True,3.625
1091,human head,bulldozer,False,-0.96875
1092,needle,meatball,False,-1.21875
1093,meatball,needle,True,3.859375
1094,orange segment,grain of sand,True,4.734375
1095,grain of sand,orange segment,False,-1.703125
1096,jet ski,apartment building,False,-3.484375
1097,apartment building,jet ski,True,0.625
1098,oak tree,stamp,True,1.3125
1099,stamp,oak tree,False,-2.484375
1100,aircraft carrier,push pin,True,1.609375
1101,push pin,aircraft carrier,False,-3.28125
1102,scissors,sidewalk,False,-2.703125
1103,sidewalk,scissors,True,2.40625
1104,prairie dog,car,False,-3.65625
1105,car,prairie dog,True,3.734375
1106,slug,macaque,False,-0.96875
1107,macaque,slug,True,3.578125
1108,galaxy,llama,True,4.765625
1109,llama,galaxy,False,-2.765625
1110,golf cart,kangaroo,False,-0.5
1111,kangaroo,golf cart,True,3.203125
1112,chicken wing,ant,True,4.3359375
1113,ant,chicken wing,False,-0.390625
1114,post office,planet,False,-3.625
1115,planet,post office,True,3.421875
1116,neighborhood,courthouse,True,3.375
1117,courthouse,neighborhood,False,-1.421875
1118,dwarf planet,corn,False,-3.234375
1119,corn,dwarf planet,True,0.671875
1120,tenrec,blue whale,False,-3.84375
1121,blue whale,tenrec,True,3.953125
1122,elephant,shed,True,4.5234375
1123,shed,elephant,False,-2.609375
1124,Lego brick,patas monkey,False,-2.078125
1125,patas monkey,Lego brick,True,2.359375
1126,abalone,magnet,True,2.46875
1127,magnet,abalone,False,-1.390625
1128,neon tetra,scorpion,False,-2.65625
1129,scorpion,neon tetra,True,0.96875
1130,windmill,planet,False,-3.96875
1131,planet,windmill,True,4.0703125
1132,speedboat,book,False,-0.234375
1133,book,speedboat,True,4.21875
1134,sea cucumber,owl monkey,False,-0.796875
1135,owl monkey,sea cucumber,True,3.21875
1136,platypus,garage,False,-1.84375
1137,garage,platypus,True,2.734375
1138,sesame seed,dumpling,False,-0.296875
1139,dumpling,sesame seed,True,4.3046875
1140,apartment building,goldfish,True,0.984375
1141,goldfish,apartment building,False,-3.421875
1142,seaplane,universe,False,-3.3125
1143,universe,seaplane,True,1.609375
1144,dumpling,canyon,False,-2.359375
1145,canyon,dumpling,True,2.171875
1146,football stadium,squirrel,True,2.125
1147,squirrel,football stadium,False,-4.21875
1148,plane,leaf,True,4.0
1149,leaf,plane,False,-0.046875
1150,cave,corkscrew,True,2.9375
1151,corkscrew,cave,False,-1.96875
1152,housefly,continent,False,-4.0625
1153,continent,housefly,True,3.609375
1154,pavilion,star,False,0.0
1155,star,pavilion,True,5.1328125
1156,pen,Mars rover,False,-0.984375
1157,Mars rover,pen,True,2.734375
1158,moon,guinea pig,True,3.78125
1159,guinea pig,moon,False,-3.390625
1160,dust mite,wheelbarrow,False,-4.640625
1161,wheelbarrow,dust mite,True,2.8125
1162,spider,ocean,False,-4.859375
1163,ocean,spider,True,3.5625
1164,slug,mall,False,-0.734375
1165,mall,slug,True,3.5
1166,swing set,galaxy,False,-1.953125
1167,galaxy,swing set,True,4.59375
1168,grasshopper,metropolis,False,-2.0
1169,metropolis,grasshopper,True,3.359375
1170,corn,grain of sand,True,4.0625
1171,grain of sand,corn,False,-1.125
1172,gerbil,fire truck,False,-3.140625
1173,fire truck,gerbil,True,2.203125
1174,galaxy,leaf,True,2.46875
1175,leaf,galaxy,False,-1.75
1176,lighthouse,stand mixer,True,2.671875
1177,stand mixer,lighthouse,False,-1.90625
1178,dwarf planet,sandbox,False,-2.5625
1179,sandbox,dwarf planet,True,1.25
1180,freezer,butterfly,True,1.875
1181,butterfly,freezer,False,-1.765625
1182,pea pod,beach,False,-1.203125
1183,beach,pea pod,True,4.3359375
1184,parade float,bonobo,False,-1.109375
1185,bonobo,parade float,True,2.65625
1186,jumbo jet,apartment building,True,2.1875
1187,apartment building,jumbo jet,False,-3.09375
1188,storefront,state building,False,-1.1875
1189,state building,storefront,True,3.5859375
1190,power pole,railroad,False,-0.25
1191,railroad,power pole,True,3.5546875
1192,fridge,wire whisk,True,2.0
1193,wire whisk,fridge,False,-2.28125
1194,squid,observable universe,False,-1.265625
1195,observable universe,squid,True,2.84375
1196,gazebo,neighborhood,False,-2.71875
1197,neighborhood,gazebo,True,3.25
1198,floor tile,skis,False,-1.921875
1199,skis,floor tile,True,1.8125
1200,dishwasher,university,False,-2.640625
1201,university,dishwasher,True,3.9375
1202,jungle,hole punch,True,1.5
1203,hole punch,jungle,False,-2.296875
1204,food scale,French fry,True,2.859375
1205,French fry,food scale,False,-1.21875
1206,tadpole,school,False,-1.703125
1207,school,tadpole,True,3.625
1208,needle,bus,False,-4.03125
1209,bus,needle,True,3.359375
1210,barn,staple remover,True,3.390625
1211,staple remover,barn,False,-2.421875
1212,pizza cutter,soybean,False,-1.984375
1213,soybean,pizza cutter,True,2.015625
1214,chicken wing,stable,False,-1.1875
1215,stable,chicken wing,True,2.421875
1216,kitchen chair,boulder,False,-0.671875
1217,boulder,kitchen chair,True,4.6640625
1218,roller skates,echidna,True,1.640625
1219,echidna,roller skates,False,-2.0625
1220,guinea pig,planet,False,-4.34375
1221,planet,guinea pig,True,5.390625
1222,spatula,worm,True,1.28125
1223,worm,spatula,False,-2.328125
1224,lentil,gulf,False,-0.6875
1225,gulf,lentil,True,4.0
1226,gulf,shrub,True,5.0625
1227,shrub,gulf,False,-0.21875
1228,book,water molecule,True,2.109375
1229,water molecule,book,False,-1.5
1230,beetle,beach ball,False,-0.296875
