,a,b,label,logit_diff
764,lake,condominium,True,2.609375
765,condominium,lake,False,-3.796875
766,hippopotamus,woodchuck,True,4.390625
767,woodchuck,hippopotamus,False,-1.265625
768,planet,doll,True,2.171875
769,doll,planet,False,-3.859375
770,mall,picnic table,True,5.75
771,picnic table,mall,False,-3.109375
772,guinea pig,lunar rover,False,-1.609375
773,lunar rover,guinea pig,True,3.5625
774,galaxy,meat mallet,True,3.875
775,meat mallet,galaxy,False,-2.125
776,wheat,pill bug,True,3.59375
777,pill bug,wheat,False,-1.5625
778,laptop,runway,False,-2.9375
779,runway,laptop,True,1.078125
780,sidewalk,brussel sprout,True,2.953125
781,brussel sprout,sidewalk,False,-3.03125
782,cosmic web,province,True,2.296875
783,province,cosmic web,False,-2.0
784,shrimp,stadium,False,-3.75
785,stadium,shrimp,True,0.046875
786,rhinoceros,small house,True,4.0
787,small house,rhinoceros,False,-0.859375
788,neutron,weasel,True,0.265625
789,weasel,neutron,False,-3.453125
790,library,fire hydrant,True,4.578125
791,fire hydrant,library,False,-0.46875
792,warehouse,griddle,True,1.703125
793,griddle,warehouse,False,-2.578125
794,spoon,giraffe,False,-2.015625
795,giraffe,spoon,True,3.390625
796,sedan,grapes,False,-2.9375
797,grapes,sedan,True,1.25
798,millipede,market,False,-1.734375
799,market,millipede,True,3.875
800,hippopotamus,grape tomato,True,3.453125
801,grape tomato,hippopotamus,False,-0.796875
802,banana tree,rolling pin,True,3.875
803,rolling pin,banana tree,False,-0.265625
804,trout,zucchini,True,3.5625
805,zucchini,trout,False,-1.40625
806,Mars rover,blue whale,False,-0.515625
807,blue whale,Mars rover,True,3.375
808,orange segment,university,False,-0.765625
809,university,orange segment,True,3.25
810,peppercorn,banana tree,False,-2.890625
811,banana tree,peppercorn,True,1.703125
812,avocado,breadcrumb,True,3.765625
813,breadcrumb,avocado,False,-1.109375
814,star,mouse lemur,True,5.171875
815,mouse lemur,star,False,-0.296875
816,cabbage,langur,False,-1.28125
817,langur,cabbage,True,2.96875
818,plane,newspaper,True,3.953125
819,newspaper,plane,False,-0.171875
820,mixing bowl,capybara,False,-1.3125
821,capybara,mixing bowl,True,3.03125
822,forest,satellite dish,True,3.84375
823,satellite dish,forest,False,-2.859375
824,chicken nugget,dock,False,-0.84375
825,dock,chicken nugget,True,3.96875
826,fern,iguana,False,-2.234375
827,iguana,fern,True,3.0
828,sea slug,abalone,False,-0.625
829,abalone,sea slug,True,4.625
830,pencil,chili pepper,False,-0.265625
831,chili pepper,pencil,True,5.640625
832,ocean,soccer ball,True,5.28125
833,soccer ball,ocean,False,-4.09375
834,goldfish,duck,False,-3.671875
835,duck,goldfish,True,3.78125
836,French fry,lizard,False,-0.46875
837,lizard,French fry,True,3.578125
838,shelf,stadium,False,-0.46875
839,stadium,shelf,True,3.296875
840,comet,galaxy,False,-3.75
841,galaxy,comet,True,5.3046875
842,hangar,shelf,True,4.46875
843,shelf,hangar,False,-1.1875
844,excavator,hoe,True,4.7734375
845,hoe,excavator,False,-1.71875
846,football stadium,muskrat,True,1.234375
847,muskrat,football stadium,False,-4.703125
848,bacteria,pineapple,False,-4.09375
849,pineapple,bacteria,True,2.921875
850,skillet,barn,False,-2.375
851,barn,skillet,True,4.0
852,stapler,country,False,-3.0625
853,country,stapler,True,4.8203125
854,dust mite,fern,False,-2.78125
855,fern,dust mite,True,2.71875
856,pumpkin,ant,True,4.9765625
857,ant,pumpkin,False,-2.78125
858,ant,multicellular organism,False,-3.234375
859,multicellular organism,ant,True,3.5234375
860,fox,river,False,-1.09375
861,river,fox,True,3.53125
862,pangolin,lake,False,-2.40625
863,lake,pangolin,True,3.375
864,staple remover,rhinoceros,False,-1.890625
865,rhinoceros,staple remover,True,3.828125
866,moon,rubber band,True,3.015625
867,rubber band,moon,False,-3.296875
868,observable universe,needle,True,2.546875
869,needle,observable universe,False,-1.78125
870,couscous,scorpion,True,3.015625
871,scorpion,couscous,False,-1.5625
872,sportive lemur,gorilla,False,-1.5
873,gorilla,sportive lemur,True,4.234375
874,submarine,star,False,-1.78125
875,star,submarine,True,4.328125
876,human head,glacier,False,-0.171875
877,glacier,human head,True,4.921875
878,rowboat,shipping container,False,-2.5625
879,shipping container,rowboat,True,4.046875
880,humpback whale,trash can,True,4.2734375
881,trash can,humpback whale,False,-2.1875
882,pangolin,alligator,False,-3.109375
883,alligator,pangolin,True,4.546875
884,beach,avocado,True,3.90625
885,avocado,beach,False,-0.609375
886,pill bug,football stadium,False,-4.6875
887,football stadium,pill bug,True,3.75
888,jumbo jet,redwood tree,False,-0.5625
889,redwood tree,jumbo jet,True,3.421875
890,binder clip,hippopotamus,False,-0.515625
891,hippopotamus,binder clip,True,4.03125
892,grain of sand,almond,False,-2.125
893,almond,grain of sand,True,3.734375
894,ferret,brown lemur,False,-1.140625
895,brown lemur,ferret,True,3.09375
896,capital building,chili pepper,True,3.078125
897,chili pepper,capital building,False,-0.671875
898,freezer,canyon,False,-0.75
899,canyon,freezer,True,4.2578125
900,seaplane,pylon,True,3.0
901,pylon,seaplane,False,-0.65625
902,doll,humans,False,-2.25
903,humans,doll,True,3.5
904,city hall,dinghy,True,1.234375
905,dinghy,city hall,False,-3.703125
906,planet,marble,True,4.8125
907,marble,planet,False,-3.578125
908,moose,mouse,True,6.171875
909,mouse,moose,False,-1.703125
910,cereal flake,turkey,False,-1.140625
911,turkey,cereal flake,True,3.765625
912,kitchen utensil holder,dune,False,-2.46875
913,dune,kitchen utensil holder,True,3.421875
914,water tower,casserole dish,True,3.4375
915,casserole dish,water tower,False,-0.546875
916,fighter jet,porcupine,True,1.875
917,porcupine,fighter jet,False,-1.90625
918,slice of apple,watermelon,False,-1.21875
919,watermelon,slice of apple,True,4.4296875
920,abalone,muffin tin,True,3.15625
921,muffin tin,abalone,False,-1.953125
922,pangolin,lighthouse,False,-2.578125
923,lighthouse,pangolin,True,2.53125
924,muffin tin,state building,False,-1.03125
925,state building,muffin tin,True,2.78125
926,library,dune buggy,True,1.875
927,dune buggy,library,False,-1.875
928,gorilla,kayak,True,2.203125
929,kayak,gorilla,False,-3.09375
930,soap dispenser,university,False,-3.078125
931,university,soap dispenser,True,2.578125
932,microwave,range,False,-1.203125
933,range,microwave,True,2.8125
934,sailboat,lamppost,True,2.671875
935,lamppost,sailboat,False,-3.34375
936,fly,chili pepper,False,-1.125
937,chili pepper,fly,True,4.140625
938,pineapple,worm,True,3.515625
939,worm,pineapple,False,-4.40625
940,caecilian,ocean,False,-3.5625
941,ocean,caecilian,True,3.3984375
942,train station,observable universe,False,-1.53125
943,observable universe,train station,True,3.34375
944,asteroid,shrimp,True,3.0
945,shrimp,asteroid,False,-2.359375
946,baboon,gerbil,True,4.609375
947,gerbil,baboon,False,-4.578125
948,elephant,minnow,True,6.1015625
949,minnow,elephant,False,-4.46875
950,wombat,abalone,False,-1.609375
951,abalone,wombat,True,2.796875
952,coral,ant,True,3.9921875
953,ant,coral,False,-1.390625
954,kayak,dumpster,False,-2.859375
955,dumpster,kayak,True,1.796875
956,pavilion,tadpole,True,1.5
957,tadpole,pavilion,False,-2.15625
958,university,peppercorn,True,0.875
959,peppercorn,university,False,-2.734375
960,freezer,market,False,-0.3125
961,market,freezer,True,4.25
962,lizard,peanut,True,4.2734375
963,peanut,lizard,False,-1.109375
964,starfish,truck,False,-3.515625
965,truck,starfish,True,1.15625
966,galaxy,moon,True,4.4609375
967,moon,galaxy,False,-2.125
968,observable universe,pill bug,True,3.734375
969,pill bug,observable universe,False,-1.8125
970,badger,vole,True,3.859375
971,vole,badger,False,-0.78125
972,plane,pick up truck,True,5.9296875
973,pick up truck,plane,False,-1.140625
974,cauliflower,worm,True,2.890625
975,worm,cauliflower,False,-2.0625
976,scorpion,dumpster,False,-2.109375
977,dumpster,scorpion,True,2.265625
978,goldfish,rhino,False,-4.828125
979,rhino,goldfish,True,3.96875
980,playing card,town,False,-1.71875
981,town,playing card,True,3.234375
982,alligator,insectivorous bat,True,2.6875
983,insectivorous bat,alligator,False,-1.1875
984,chapel,dam,False,-1.625
985,dam,chapel,True,3.9375
986,satellite,worm,True,0.515625
987,worm,satellite,False,-3.75
988,dune buggy,moose,False,-1.96875
989,moose,dune buggy,True,2.765625
990,dog,humpback whale,False,-2.125
991,humpback whale,dog,True,5.5078125
992,bar stool,skis,False,-1.84375
993,skis,bar stool,True,2.390625
994,insectivorous bat,stable,False,-0.6875
995,stable,insectivorous bat,True,3.7109375
996,residential building,redwood tree,False,-1.84375
997,redwood tree,residential building,True,4.21875
998,aardvark,building,False,-1.609375
999,building,aardvark,True,2.796875
1000,volcano,oil tanker,True,2.859375
1001,oil tanker,volcano,False,-3.421875
1002,comet,soccer ball,True,4.2265625
1003,soccer ball,comet,False,-0.40625
1004,needle,hemisphere,False,-2.171875
1005,hemisphere,needle,True,2.984375
1006,ping pong ball,state building,False,-2.328125
1007,state building,ping pong ball,True,3.8046875
1008,stadium,mushroom,True,2.328125
1009,mushroom,stadium,False,-1.578125
1010,stream,oak tree,False,-0.484375
1011,oak tree,stream,True,3.453125
1012,doghouse,glacier,False,-2.296875
1013,glacier,doghouse,True,4.8359375
1014,pinhead,satellite dish,False,-2.375
1015,satellite dish,pinhead,True,2.359375
1016,restaurant,brussel sprout,True,2.25
1017,brussel sprout,restaurant,False,-2.46875
1018,fountain,cathedral,False,-0.296875
1019,cathedral,fountain,True,4.421875
1020,Mars rover,baboon,False,-1.921875
1021,baboon,Mars rover,True,2.578125
1022,sesame seed,shovel,False,-2.75
1023,shovel,sesame seed,True,2.5625
1024,country,spoon,True,2.6875
1025,spoon,country,False,-2.796875
1026,parliament,dice,True,2.859375
1027,dice,parliament,False,-0.75
1028,stethoscope,suburb,False,-2.265625
1029,suburb,stethoscope,True,1.390625
1030,lunar rover,continent,False,-3.375
1031,continent,lunar rover,True,1.8125
1032,elephant,tadpole,True,4.546875
1033,tadpole,elephant,False,-3.859375
1034,rolling pin,needle,True,3.5
1035,needle,rolling pin,False,-1.078125
1036,fern,crocodile,False,-2.921875
1037,crocodile,fern,True,2.09375
1038,napkin,turkey,False,-1.734375
1039,turkey,napkin,True,2.96875
1040,kitchen utensil holder,forklift,False,-1.4375
1041,forklift,kitchen utensil holder,True,2.71875
1042,coconut,worm,True,3.234375
1043,worm,coconut,False,-3.8125
1044,ocean liner,seahorse,True,3.046875
1045,seahorse,ocean liner,False,-4.5
1046,university,spider monkey,True,1.75
1047,spider monkey,university,False,-2.640625
1048,car,gerbil,True,4.015625
1049,gerbil,car,False,-4.15625
1050,giraffe,gibbon,True,4.90625
1051,gibbon,giraffe,False,-2.875
1052,worm,iguana,False,-3.0625
1053,iguana,worm,True,3.703125
1054,tower,beach,False,-0.390625
1055,beach,tower,True,4.5703125
1056,mouse,grapes,False,-1.578125
1057,grapes,mouse,True,4.25
1058,guenon,creek,True,3.1875
1059,creek,guenon,False,-1.15625
1060,cave,lawn mower,True,2.34375
1061,lawn mower,cave,False,-1.453125
1062,toy car,observable universe,False,-2.546875
1063,observable universe,toy car,True,5.03125
1064,kennel,bonobo,False,-1.625
1065,bonobo,kennel,True,2.640625
1066,humpback whale,pill bug,True,3.609375
1067,pill bug,humpback whale,False,-3.296875
1068,castle,cheese grater,True,2.703125
1069,cheese grater,castle,False,-1.390625
1070,dump truck,highway,False,-1.484375
1071,highway,dump truck,True,3.390625
1072,dishwasher,hemisphere,False,-1.921875
1073,hemisphere,dishwasher,True,3.0
1074,flea,supercluster,False,-2.921875
1075,supercluster,flea,True,4.546875
1076,brussel sprout,boulder,False,-3.171875
1077,boulder,brussel sprout,True,4.8359375
1078,wheelbarrow,French fry,True,2.53125
1079,French fry,wheelbarrow,False,-1.40625
1080,fish larva,university,False,-2.578125
1081,university,fish larva,True,1.359375
1082,stapler,hare,False,-1.5
1083,hare,stapler,True,2.109375
1084,squirrel,cosmic web,False,-3.265625
1085,cosmic web,squirrel,True,1.671875
1086,iguana,football stadium,False,-3.6875
1087,football stadium,iguana,True,1.3125
1088,railroad,soccer ball,True,3.984375
1089,soccer ball,railroad,False,-1.390625
1090,train,pangolin,True,4.9375
1091,pangolin,train,False,-2.03125
1092,corkscrew,swordfish,False,-1.5625
1093,swordfish,corkscrew,True,2.296875
1094,rhino,printer,True,2.5625
1095,printer,rhino,False,-2.109375
1096,camper,goldfish,True,2.875
1097,goldfish,camper,False,-2.875
1098,bulldozer,human head,True,3.625
1099,human head,bulldozer,False,-0.96875
1100,needle,meatball,False,-1.21875
1101,meatball,needle,True,3.859375
1102,orange segment,grain of sand,True,4.734375
1103,grain of sand,orange segment,False,-1.703125
1104,jet ski,apartment building,False,-3.484375
1105,apartment building,jet ski,True,0.625
1106,oak tree,stamp,True,1.3125
1107,stamp,oak tree,False,-2.484375
1108,aircraft carrier,push pin,True,1.609375
1109,push pin,aircraft carrier,False,-3.28125
1110,scissors,sidewalk,False,-2.703125
1111,sidewalk,scissors,True,2.40625
1112,prairie dog,car,False,-3.65625
1113,car,prairie dog,True,3.734375
1114,slug,macaque,False,-0.96875
1115,macaque,slug,True,3.578125
1116,galaxy,llama,True,4.765625
1117,llama,galaxy,False,-2.765625
1118,golf cart,kangaroo,False,-0.5
1119,kangaroo,golf cart,True,3.203125
1120,chicken wing,ant,True,4.3359375
1121,ant,chicken wing,False,-0.390625
1122,post office,planet,False,-3.625
1123,planet,post office,True,3.421875
1124,neighborhood,courthouse,True,3.375
1125,courthouse,neighborhood,False,-1.421875
1126,dwarf planet,corn,False,-3.234375
1127,corn,dwarf planet,True,0.671875
1128,tenrec,blue whale,False,-3.84375
1129,blue whale,tenrec,True,3.953125
1130,elephant,shed,True,4.5234375
1131,shed,elephant,False,-2.609375
1132,Lego brick,patas monkey,False,-2.078125
1133,patas monkey,Lego brick,True,2.359375
1134,abalone,magnet,True,2.46875
1135,magnet,abalone,False,-1.390625
1136,neon tetra,scorpion,False,-2.65625
1137,scorpion,neon tetra,True,0.96875
1138,windmill,planet,False,-3.96875
1139,planet,windmill,True,4.0703125
1140,speedboat,book,False,-0.234375
1141,book,speedboat,True,4.21875
1142,sea cucumber,owl monkey,False,-0.796875
1143,owl monkey,sea cucumber,True,3.21875
1144,platypus,garage,False,-1.84375
1145,garage,platypus,True,2.734375
1146,sesame seed,dumpling,False,-0.296875
1147,dumpling,sesame seed,True,4.3046875
1148,apartment building,goldfish,True,0.984375
1149,goldfish,apartment building,False,-3.421875
1150,seaplane,universe,False,-3.3125
1151,universe,seaplane,True,1.609375
1152,dumpling,canyon,False,-2.359375
1153,canyon,dumpling,True,2.171875
1154,football stadium,squirrel,True,2.125
1155,squirrel,football stadium,False,-4.21875
1156,plane,leaf,True,4.0
1157,leaf,plane,False,-0.046875
1158,cave,corkscrew,True,2.9375
1159,corkscrew,cave,False,-1.96875
1160,housefly,continent,False,-4.0625
1161,continent,housefly,True,3.609375
1162,pavilion,star,False,0.0
1163,star,pavilion,True,5.1328125
1164,pen,Mars rover,False,-0.984375
1165,Mars rover,pen,True,2.734375
1166,moon,guinea pig,True,3.78125
1167,guinea pig,moon,False,-3.390625
1168,dust mite,wheelbarrow,False,-4.640625
1169,wheelbarrow,dust mite,True,2.8125
1170,spider,ocean,False,-4.859375
1171,ocean,spider,True,3.5625
1172,slug,mall,False,-0.734375
1173,mall,slug,True,3.5
1174,swing set,galaxy,False,-1.953125
1175,galaxy,swing set,True,4.59375
1176,grasshopper,metropolis,False,-2.0
1177,metropolis,grasshopper,True,3.359375
1178,corn,grain of sand,True,4.0625
1179,grain of sand,corn,False,-1.125
1180,gerbil,fire truck,False,-3.140625
1181,fire truck,gerbil,True,2.203125
1182,galaxy,leaf,True,2.46875
1183,leaf,galaxy,False,-1.75
1184,lighthouse,stand mixer,True,2.671875
1185,stand mixer,lighthouse,False,-1.90625
1186,dwarf planet,sandbox,False,-2.5625
1187,sandbox,dwarf planet,True,1.25
1188,freezer,butterfly,True,1.875
1189,butterfly,freezer,False,-1.765625
1190,pea pod,beach,False,-1.203125
1191,beach,pea pod,True,4.3359375
1192,parade float,bonobo,False,-1.109375
1193,bonobo,parade float,True,2.65625
1194,jumbo jet,apartment building,True,2.1875
1195,apartment building,jumbo jet,False,-3.09375
1196,storefront,state building,False,-1.1875
1197,state building,storefront,True,3.5859375
1198,power pole,railroad,False,-0.25
1199,railroad,power pole,True,3.5546875
1200,fridge,wire whisk,True,2.0
1201,wire whisk,fridge,False,-2.28125
1202,squid,observable universe,False,-1.265625
1203,observable universe,squid,True,2.84375
1204,gazebo,neighborhood,False,-2.71875
1205,neighborhood,gazebo,True,3.25
1206,floor tile,skis,False,-1.921875
1207,skis,floor tile,True,1.8125
1208,dishwasher,university,False,-2.640625
1209,university,dishwasher,True,3.9375
1210,jungle,hole punch,True,1.5
1211,hole punch,jungle,False,-2.296875
1212,food scale,French fry,True,2.859375
1213,French fry,food scale,False,-1.21875
1214,tadpole,school,False,-1.703125
1215,school,tadpole,True,3.625
1216,needle,bus,False,-4.03125
1217,bus,needle,True,3.359375
1218,barn,staple remover,True,3.390625
1219,staple remover,barn,False,-2.421875
1220,pizza cutter,soybean,False,-1.984375
1221,soybean,pizza cutter,True,2.015625
1222,chicken wing,stable,False,-1.1875
1223,stable,chicken wing,True,2.421875
1224,kitchen chair,boulder,False,-0.671875
1225,boulder,kitchen chair,True,4.6640625
1226,roller skates,echidna,True,1.640625
1227,echidna,roller skates,False,-2.0625
1228,guinea pig,planet,False,-4.34375
